circ_id	gene_id	aging_24m_ESR1_no_3	antiHormonal_20m_CYP19A1_tamoxifen_2m_3	aging_12m_ESR1_no_3	aging_12m_ESR1_1w_2	aging_12m_CYP19A1_no_2	antiHormonal_20m_CYP19A1_tamoxifen_2m_2	aging_12m_CYP19A1_no_3	aging_24m_CYP19A1_6m_1	aging_18m_CYP19A1_no_3	aging_18m_ESR1_1w_2	antiHormonal_20m_ESR1_tamoxifen_2m_1	aging_24m_CYP19A1_no_2	aging_24m_CYP19A1_12m_1	aging_24m_CYP19A1_6m_2	aging_12m_CYP19A1_1w_1	antiHormonal_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_letrozole_2m_2	aging_24m_ESR1_no_2	antiHormonal_20m_ESR1_tamoxifen_2m_2	antiHormonal_20m_CYP19A1_no_3	aging_12m_CYP19A1_1w_3	aging_30m_ESR1_18m_3	aging_24m_CYP19A1_no_1	aging_24m_CYP19A1_12m_2	aging_12m_ESR1_no_2	aging_30m_CYP19A1_18m_3	aging_30m_CYP19A1_18m_1	aging_24m_ESR1_6m_2	aging_18m_ESR1_no_2	aging_30m_ESR1_18m_1	antiHormonal_18m_ESR1_no_1	aging_18m_CYP19A1_1w_3	aging_18m_ESR1_no_1	aging_18m_ESR1_1w_1	antiHormonal_18m_CYP19A1_no_1	aging_24m_ESR1_12m_3	aging_24m_ESR1_no_1	antiHormonal_20m_ESR1_tamoxifen_2m_3	antiHormonal_20m_ESR1_no_3	antiHormonal_20m_CYP19A1_no_2	aging_18m_CYP19A1_1w_1	aging_24m_ESR1_12m_1	antiHormonal_20m_CYP19A1_tamoxifen_2m_1	aging_18m_ESR1_1w_3	antiHormonal_20m_ESR1_no_1	antiHormonal_20m_CYP19A1_letrozole_2m_1	aging_24m_ESR1_6m_1	antiHormonal_18m_ESR1_no_3	aging_18m_ESR1_no_3	aging_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_no_2	antiHormonal_18m_ESR1_no_2	aging_24m_CYP19A1_12m_3	aging_18m_CYP19A1_no_1	aging_24m_ESR1_6m_3	antiHormonal_18m_CYP19A1_no_3	antiHormonal_20m_CYP19A1_letrozole_2m_3	antiHormonal_20m_CYP19A1_no_1	aging_24m_CYP19A1_6m_3	aging_30m_ESR1_18m_2	antiHormonal_20m_CYP19A1_letrozole_2m_2	aging_12m_ESR1_1w_3	aging_24m_ESR1_12m_2	aging_12m_CYP19A1_no_1	aging_12m_ESR1_no_1	aging_30m_CYP19A1_18m_2	antiHormonal_20m_ESR1_letrozole_2m_1	aging_12m_CYP19A1_1w_2	aging_12m_ESR1_1w_1	antiHormonal_20m_ESR1_letrozole_2m_3	aging_24m_CYP19A1_no_3	aging_18m_CYP19A1_1w_2
chr5:65723332-65751891:+																																																			6				6																		
chr5:65779207-65779285:+																																																														1											
chr5:66183702-66183845:+																																			1														1																								
chr5:66302137-66302213:+																																																																	1								
chr5:66493031-66493150:+					1																																																																				
chr5:66556310-66556411:+																																																																					1				
chr5:66744509-66744592:+																																																													1												
chr5:66952998-66953090:-																																																	1																								
chr5:67114214-67114322:-																																																						3																			
chr5:67448648-67448794:-																										1																																															
chr5:67861968-67862132:+																							1																																																		
chr5:69737646-69737842:-																											1																																														
chr5:72384402-72384490:-																																															1																										
chr5:72409623-72409699:-					1		1																																																																		
chr5:72453075-72453151:-										1																1																																															
chr5:72455448-72455754:-																																																																									1
chr5:72691348-72691480:+																																																					1																				
chr5:73114664-73114857:-																																									1																																
chr5:73212118-73212218:+																																	1																																								
chr5:73228454-73228623:+											1																																																														
chr5:73241644-73241883:+																																																										1															
chr5:73241806-73241883:+														1																																																											
chr5:73259960-73260130:+																			1																																																						
chr5:73265842-73265918:+																				1																																																					
chr5:73455386-73455468:-																																1																																									
chr5:74177342-74189836:+									1																																																																
chr5:74435338-74504893:+																			1																																																						
chr5:74538497-74538813:+																																2																																									
chr5:74611226-74611382:+																																			1																																						
chr5:74736279-74736377:-																							2																																																		
chr5:74738053-74738227:-											1																												1																																		
chr5:74758462-74758553:+																																																																	2								
chr5:74764256-74764375:+										1																																																															
chr5:74772446-74772586:+																																										1																															
chr5:75200623-75200709:+											1																																																														
chr5:75324443-75327316:-																																										1																															
chr5:75335664-75337388:-													1																																														1												1		
chr5:75346248-75348600:-																																																												1													
chr5:75755431-75755571:-											1																																			2																											
chr5:75791154-75791292:-																																																									1																
chr5:76097157-76097238:+																						2																																																			
chr5:76122779-76122943:+																																																																					1				
chr5:76129016-76129113:+																																															1									1																	
chr5:76129393-76129486:+																											1																																														
chr5:76333093-76333212:-																				1																																																					
chr5:76359428-76359532:+																							1																																																		
chr5:76723196-76723273:+																																													1																												
chr5:76940714-76940911:-																											1																																														
chr5:77121537-77121624:+												1																																																													
chr5:77416475-77416570:-																										1						1																																									
chr5:77494148-77494222:+																																																					1																				
chr5:77527099-77527181:+											1																																																														
chr5:77545374-77545532:+				1																																																																					
chr5:81205001-81206521:-																																																									1																
chr5:81633431-81633732:-																																					1																																				
chr5:87824769-87824895:-																																			1																														1				1				
chr5:87828748-87830117:-					2												3						2							1															1				2	2		2	4				1																
chr5:87828774-87830117:-																																1																																									
chr5:87830060-87830214:-					1																									2		1			1																						1																
chr5:87830060-87830218:-																										1																																															
chr5:87840649-87842404:+					2																		1							3					2															1			1																				
chr5:87840656-87842392:+																																																		1																							
chr5:87840777-87842392:+				1	1																		1							1		1	1	1	3					2										1		4																					
chr5:87840777-87842404:+				2																																																																		1			
chr5:87840777-87842436:+																																2																																						1			
chr5:87842436-87842566:+					1																		1			1																											1																	1			
chr5:87842436-87842669:+																							1							1																																											
chr5:87842480-87842566:+				1	1						2						1						2							8		7	1		12	1									2	3			1			4	2													2							
chr5:87842507-87842669:+																														1																				1		1																					
chr5:87842567-87842669:+					5																		3							1		2			5										1	2				1	1	1	5		1								1										
chr5:87842666-87842739:+																																			1																																						
chr5:87842666-87842786:+																																1																																									
chr5:87842704-87842786:+				1																															1											1							1																				
chr5:87843682-87843839:+																																			1											1																											
chr5:87844522-87844812:+																																								1																																	
chr5:87929674-87934549:-																																			1																																						
chr5:87930887-87931000:-																																											1																														
chr5:87932170-87932292:-																																																		1																							
chr5:87934458-87936422:-																							1												2					1																																	
chr5:87934478-87934549:-				53	205	34					194		1				100			15	3	5	210			25				318	1	187	4	39	483	3	9		4	74	2	1	25		57	61		7	34	89	18	265	180	3	18		41	1		1	1		42	1	25	57			5	65			
chr5:87934478-87935623:-																																																															1										
chr5:87934478-87936422:-				84	241	53				1	151		1	1			96			23		8	248			40				381	1	249	5	33	545	3	8		3	131	3		19	2	50	49		6	30	92	5	336	236	1	5	1	24	1				1	70		34	66			4	69			
chr5:87934478-87936425:-											1																																																														
chr5:87934550-87936422:-																							1															2																																			
chr5:88077724-88077859:-																																																					1																		1		
chr5:88077824-88078025:-				1																																																																					
chr5:88077824-88080322:-																																1																					1																				
chr5:88721284-88721371:-																																																									1						1										
chr5:88764688-88764766:-									1																																																																
chr5:88787679-88787801:-																																																						2																			
chr5:89310257-89310335:-						1																																																																			
chr5:89386734-89387499:-																																					1																																				
chr5:89937405-89937557:+																																1																																									
chr5:90392118-90392213:+																																																											1														
chr5:90415312-90415394:+																																																																							1		
chr5:90427103-90428672:+																																											1																														
chr5:90428516-90428591:+												1																																																													
chr5:90949125-90949209:-																																																	1																								
chr5:91425171-91425384:+																																1																																									
chr5:92200726-92203340:+																																									1																																
chr5:92203678-92203755:-																																								1																																	
chr5:92317727-92317820:-																																																									1																
chr5:93209685-93209772:-																																														1																											
chr5:93315359-93315546:+																																	1																																								
chr5:93326842-93329231:-																										1																																															
chr5:93335073-93335187:+																																																						1																			
chr5:93422912-93423832:-																																				1																																					
chr5:96214816-96215027:+																																									1																																
chr5:96220346-96220457:+																																																											1														
chr5:96293817-96294433:+																																																								2																	
chr5:96300825-96300913:+																																								1																																	
chr5:97154521-97154674:-																																												1																													
chr5:97176644-97176734:-			1																																																															1							
chr5:98032583-98032654:+																		1					1				1			1			1				1		1		1								2				1																				
chr5:98032583-98032656:+																1																																																									
chr5:98033033-98033134:+																				1																																																					
chr5:100100067-100100152:+						1																																																																			
chr5:100125762-100125923:+													1																																																												
chr5:100186911-100187046:+																																																														1											
chr5:100507721-100507815:+																																																	2																								
chr5:100521518-100523084:+																																																					1																				
chr5:100567460-100567554:+																														2																																											
chr5:100710566-100720050:+											1						1									1																				1				1				1									1						1				
chr5:101012304-101012387:-																																		1																																							
chr5:101384040-101384134:+																																																									1																
chr5:101927643-101927752:-																																																									1																
chr5:101940812-101940889:-			1																																																																						
chr5:101981527-101981918:+																																										1																															
chr5:101982907-101983148:+																																																										1															
chr5:102017834-102030345:+																		1																																																							
chr5:102020791-102023824:+																	1																																																								
chr5:102106208-102106297:+																																																												1													
chr5:102106598-102106708:+																																			1																																						
chr5:102631461-102631659:-																											1																																														
chr5:102818899-102818998:-																							1																																																		
chr5:102995641-102995740:-																																																										1															
chr5:103866509-103866657:-																	1																																																								
chr5:103932160-103932319:-				1																																																																					
chr5:103935120-103935278:-																																																														1											
chr5:103948656-103948791:-																																										1																															
chr5:103959460-103959553:-																														1																											3																
chr5:103962848-103966852:+																																									1																																
chr5:103966007-103966086:-			1																																																																						
chr5:103967151-103967242:-																																					1																																				
chr5:103987284-103987426:-																																																					1																				
chr5:103995699-103997356:-																	1																									1																															
chr5:103997357-103998704:-																																								1																																	
chr5:103998702-104003057:-																1																																																									
chr5:104227380-104232918:+												1					1										1										1																			1																	
chr5:104227380-104232936:+																1																																																									
chr5:104236342-104237516:+																																																													1												
chr5:104240695-104240869:+																																					1																																				
chr5:104240695-104240901:+										1																																																															
chr5:104246743-104246843:+				1																												1																																									
chr5:105243323-105243396:+														1																									1																																		
chr5:105266648-105266899:+																																																														1											
chr5:105266751-105266881:+																																		1																																							
chr5:105637223-105637304:-																																					1					1																															1
chr5:105674052-105674161:-																																																		1																							
chr5:105755997-105756080:-						1																																																																			
chr5:105852187-105852272:-																																																								1																	
chr5:106029853-106029931:-																																																								1																	
chr5:106061354-106061454:-												2																																																													
chr5:106767406-106786501:-				3																																																																					
chr5:106785812-106785958:+			1																								2																						1																								
chr5:106819781-106819891:+																																																					1																				
chr5:107254544-107255275:+											1																																																														
chr5:107284848-107287675:+				1																																																																					
chr5:107372614-107372739:+													1																																																												
chr5:107702042-107704222:+																										1																																															
chr5:107764197-107765154:-																																																																				1					
chr5:107810152-107810251:-																																																																						1			
chr5:107995671-107995866:+																																																								1																	
chr5:108280181-108280324:+											1																																																														
chr5:108427759-108427872:-																																			2																																						
chr5:108625994-108626154:-																																																																									1
chr5:108744323-108744418:+																																																																									1
chr5:109819273-109819479:+																																																											1														
chr5:109908751-109908824:+																	1																																																								
chr5:110311051-110311128:-																																																					2																				
chr5:110385975-110386068:-																1																																																									
chr5:110417248-110417326:+																																								1																																	
chr5:110530855-110530937:+																		2																																																							
chr5:110800192-110800938:+																							1																																																		
chr5:110809458-110809634:+																																													1																												
chr5:110836868-110836979:+																							1																																																		
chr5:110848586-110849585:+																			1																																																						
chr5:110900839-110900919:+																																													1																												
chr5:110903263-110904632:-																																												5			3			4								10															3
chr5:110921748-110922445:+																																																			1				1																		
chr5:110922658-110922774:-																																																																									1
chr5:110956999-110957076:+																											1																																														
chr5:111011773-111011858:-																																																															1										
chr5:111092720-111092813:-																																	1																																								
chr5:111151555-111151633:-																																																																									1
chr5:111291703-111291778:-														1																										2																																	
chr5:111381210-111383441:-																																																			1				1																		
chr5:111584705-111584791:-																																														1																											
chr5:112487619-112487829:+																																														2																											
chr5:112913107-112914017:+																		1																																																							
chr5:112945902-112946155:+																																																																									1
chr5:112978026-112994310:-																																																			1				1																		
chr5:112997019-112997123:+																																																1																									
chr5:113080514-113080667:+																																																																						1			
chr5:113241572-113241709:+																																																					1																				
chr5:113267720-113267835:+						1					1																																																														
chr5:113331000-113331136:+											1																																																														
chr5:113749649-113749728:+												1																																																													
chr5:113751775-113752165:+																																		1																																							
chr5:113877877-113877963:-																																1																																									
chr5:113980953-113981095:+																																										1																															
chr5:114091337-114093871:+																																													1																												
chr5:114303626-114303890:-																																																													1												
chr5:114336295-114338353:-																																																																				1					
chr5:114368211-114368720:-																																1																																									
chr5:114380019-114383189:-																																																													1												
chr5:114502217-114502545:+																																																										1															
chr5:114503489-114503624:+																																																																				1					
chr5:114525179-114525545:-																																													1																												
chr5:114530057-114530141:-																																																																						1			
chr5:114558533-114558687:-																																																					1																				
chr5:114598259-114598513:-														1																																																											
chr5:114808112-114808280:+			1																																																																						
chr5:114808349-114808631:+																																																			1				1																		
chr5:114886263-114886349:+																														1																																											
chr5:114895727-114895826:+																																								1																																	
chr5:115281210-115281348:+																																																											1														
chr5:115282658-115282794:+																																																																							1		
chr5:115296040-115296202:+																																																																					1				
chr5:115380554-115384034:+																																																																									1
chr5:115483793-115483867:+																											1																																														
chr5:115682528-115682989:-																																	1																																								
chr5:115689323-115689395:-																																																					1																				
chr5:115786740-115786878:+																																																																		3							
chr5:116159569-116159666:+																																																			1				1																		
chr5:116398742-116398825:-				1																																																																					
chr5:118125176-118125274:-																																		1																	1				1																		
chr5:118125176-118125300:-												1																																																													
chr5:118233756-118251795:+																																																			1				1																		
chr5:118245292-118245379:+											1																																														1																
chr5:118263498-118263591:+																																																		1																							
chr5:118515217-118515345:+				1																																																																					
chr5:118766975-118767049:-																														1																																											
chr5:118766975-118767055:-																																											1																														
chr5:118843134-118843397:-																																																																		1							
chr5:118886677-118886794:-																																																																					1				
chr5:118899410-118902640:-					1																																																																				
chr5:118902454-118902710:-						1																																																																			
chr5:120622430-120622636:+																					1																																																				
chr5:120623764-120624176:+																																													1																												
chr5:120689011-120689462:+																																																								2																	
chr5:120693374-120693882:+																																																																					1				
chr5:120881443-120881544:+																																				1																																					
chr5:121294129-121294224:+																																		1																																							
chr5:121578281-121578356:-																																																									1																
chr5:121710744-121710847:+												1																																																													
chr5:121711316-121711411:+																																																			1				1																		
chr5:121716441-121731473:+																																																										1															
chr5:121776903-121777086:+																																					1																																				
chr5:121780692-121783470:+																																												1	1					1																							
chr5:121872721-121872876:-												1																																																													
chr5:121940144-121941143:+																														2																																											
chr5:121973620-121973794:+																																																																				1					
chr5:122300261-122300796:-																							1																																																		
chr5:122377620-122377752:+																																																																				1					
chr5:122459852-122459968:-																																																	1																								
chr5:122469541-122469753:+																																		1																																							
chr5:122593149-122593286:+																																	1																																								
chr5:122594566-122594670:+																																																				1		1																			
chr5:122681356-122681480:+																																														1																											
chr5:122850959-122851110:-																																							2																																		1
chr5:122857078-122857175:-													2																																																												
chr5:122931500-122932554:-																																										1																															
chr5:122938089-122938234:+																																																						1				1															
chr5:122956026-122956971:+												2					2																																																								
chr5:122956092-122956213:+																																													1																												
chr5:122999892-123002133:-																																							1	2																																	
chr5:123015085-123015164:-																														1																																	1										
chr5:123214489-123236327:-																																													1																												
chr5:123239695-123240356:-																																																					1																				
chr5:123285702-123285839:-																																																			1				1																		
chr5:123286056-123286222:-																																																									1																
chr5:123542802-123542941:-												1	2																																																												
chr5:123547438-123547512:-																																							1																													1					
chr5:123558971-123559305:-																																													1																												
chr5:123650091-123650313:+																																																												1													
chr5:123741662-123741782:-											1																															1																															
chr5:123744984-123746853:+																																		1					1																							1											
chr5:123770953-123771043:+																											1																																														
chr5:123867919-123868013:+																							1				1																	1																													
chr5:123871619-123878925:-																																																														1								1			
chr5:123873311-123873458:+																																																		1																							
chr5:124142903-124144188:+																																										1																															
chr5:124312697-124312796:+																																	1																																								
chr5:124444178-124444260:+								1																																																																	
chr5:124530733-124531046:+																																																					1																				
chr5:124543727-124545243:+																																					1																																				
chr5:124624334-124624493:-																																																	1																								
chr5:124637270-124637560:+			1																																																																						
chr5:124961774-124962321:-																																															1																										
chr5:124962911-124962996:-																																														1																											
chr5:124963465-124963856:-																																								1																																	
chr5:125085071-125085199:+																					1																																																				
chr5:125097465-125097569:+																																								1																																	
chr5:125103102-125103292:+																																																																		1							
chr5:125106718-125106847:+												1																									1																																				
chr5:125125329-125125409:+																					1																																																				
chr5:125151431-125151564:+												1																																																													
chr5:125151654-125151759:+																																																									1																
chr5:125160698-125160803:+																																									1																																
chr5:125245799-125245933:+			1																																																																						
chr5:125358059-125358152:+			1								1																																1																														
chr5:125358396-125358528:+																																																			1				1																		
chr5:125376368-125376590:+																																																																				1					
chr5:125531527-125531654:-																																												1																													
chr5:125531905-125532094:-																																			1																																						
chr5:125571451-125571526:-																																																					1																				
chr5:127636786-127636892:-																																																						1																			
chr5:127683878-127684151:+																																																																							1		
chr5:129830881-129831060:-																																									1																																
chr5:129834978-129835165:-																																																																									1
chr5:129989163-129989313:-																										1																								1																							
chr5:130027668-130027818:+																																					1																																				
chr5:130029208-130029288:+																																																	1																								
chr5:130131144-130131267:-																																									1																																
chr5:130216242-130219884:+																																																																						8			
chr5:130240864-130240956:-																																																			1				1																		1
chr5:130242942-130243037:-																																																																									1
chr5:130267096-130267250:-																																	1																																					1			
chr5:130278032-130278162:+																		1		1																																							1														
chr5:130281477-130281565:+																																										2																															
chr5:130282517-130282658:+																							1																																																		
chr5:131611346-131611433:+																																	1																																								
chr5:131710663-131710819:+																																1																																									
chr5:131718849-131718939:+																																																						1																			
chr5:131728459-131728536:+																		1																																																							
chr5:131781984-131782144:+																																													1																												
chr5:131883189-131883307:+																																															1																										
chr5:131972078-131972265:+																																																											1														
chr5:132004512-132004606:+																																																																		1							
chr5:132045841-132045976:+																														1																																											
chr5:132383387-132383461:+																																																								1																	
chr5:132460844-132460926:+																																							1																																		
chr5:134251607-134254601:+																																										1																															
chr5:134271523-134290732:+																																																									1																
chr5:134284751-134284843:+																																																									1	1															
chr5:134318161-134322679:+																																																									1																
chr5:134623075-134625834:-																																												1																													
chr5:134735947-134736114:+												1																																																													
chr5:134748141-134748812:+																																																	1																								
chr5:134752234-134752314:+																																														1																											
chr5:134804907-134805085:-																																																																						1			
chr5:134964735-134964872:-																	1																																																								
chr5:134970052-134970201:-																																							1																																		
chr5:134970120-134970197:-																																																																						1			
chr5:135086127-135086234:+																							1																																																		
chr5:135150360-135152871:+																																																			3				3																		
chr5:135225361-135227090:-																																																																						1			
chr5:135233844-135239792:+				1																																																																					
chr5:135245955-135246051:-																																																			1				1																		
chr5:135250812-135260636:+						1																																																																			
chr5:135409987-135410159:+																																	2																																								
chr5:135410181-135410420:+																																																			1				1																		
chr5:135410487-135410570:+																														1																1							1	1		1			1			1											
chr5:135435667-135435796:+																																																			1				1																		
chr5:135435667-135436148:+																																																									1																
chr5:135438995-135439127:+																																									1																																
chr5:135443756-135443888:+																																								1																																	
chr5:135472246-135472345:+																																														1																											
chr5:135566166-135566342:+																																1																																									
chr5:135762414-135762501:-																																																															1										
chr5:135766653-135766765:+																																															1																										
chr5:135937776-135938005:+																1																																																									
chr5:135939515-135939696:+																																				2																																					
chr5:136055511-136055727:-																																																													1												
chr5:136117335-136117466:+																																							1																																		
chr5:136132635-136132803:-																																					1																																				
chr5:136152717-136152802:-							2																																																																		
chr5:136247554-136247629:+										1							1																																																								
chr5:136337200-136337275:+																																																										1															
chr5:136574030-136574105:+													1																																																												
chr5:136982550-136985869:-																																								1																																	
chr5:136994947-136995025:-							1																																																																		
chr5:137013760-137015079:+																			1																																																						
chr5:137138962-137139056:+																																1																																									
chr5:137348485-137348600:-																		1																																																							
chr5:137527927-137528021:+																																																											1														
chr5:137529141-137531199:+																																																														1											
chr5:137531309-137531448:+							1																																																																		
chr5:137638517-137638593:-																																																																							1		
chr5:137737208-137737345:+																																																																							1		
chr5:138100710-138100784:-																																							1																																		
chr5:138728478-138728575:+																																																																							1		
chr5:138778973-138792071:-																																								1																																	
chr5:138962919-138964931:+																																																					1															1					
chr5:139752225-139753193:+																																																																				1					
chr5:139753552-139754215:+																																															1																										
chr5:139757849-139758164:+											1																																																														
chr5:139781272-139781451:-																																																																					1				
chr5:140028998-140029152:+																																																														1											
chr5:140042471-140042546:+														1																																																											
chr5:140239000-140239083:+																																																									1																
chr5:140314228-140314354:+																																																																		1							
chr5:140600200-140600304:-																																																		1									1									1					
chr5:140607603-140607779:+				1																																																																					
chr5:140799177-140799268:+																					1																																																				
chr5:141232587-141232670:-					1																																																																				
chr5:141321387-141321521:-																																					1																																				
chr5:141356006-141356162:-							1																																																																		
chr5:141359186-141359270:-																																																													1												
chr5:141421339-141421488:-																																																																	1								
chr5:141638681-141638827:-																																										1																															
chr5:142616295-142616559:-																																		1																																							
chr5:142718053-142718235:+											1																																																														
chr5:142734840-142734922:+																												1																																													
chr5:142801218-142801386:-																																												1																													
chr5:142888882-142889085:+																																																																		1							
chr5:142890305-142890523:+						1																																																																			
chr5:142890364-142890523:+																																																																	1								
chr5:142958000-142958117:-																1																																																					3				
chr5:142995599-142995689:+																																					1																																				
chr5:143044325-143044453:+																																1																																									
chr5:143054989-143055095:+																														2																																											
chr5:143075089-143075167:+																																																																						1			
chr5:143075875-143076684:-																																																																	3								
chr5:143235805-143235935:+			3																																																																						
chr5:143398299-143403840:-																																												1																													
chr5:143502241-143502351:+																										1																																															
chr5:143838868-143838953:-																										1				1										1							1				1	1	2	4	1														1				1
chr5:144073509-144073588:-																																											1																														
chr5:144089088-144089259:-																																				1																																					
chr5:144153866-144153943:+																																																																				2					
chr5:144796094-144796200:-																																							1																																		
chr5:145117269-145117494:-																																1																																							1		
chr5:145181496-145181707:-																																																					1																				
chr5:146147330-146147513:+																																			1																																						
chr5:146197956-146198087:+			1							4						4						2									1																					2													1				5				
chr5:146234716-146234811:-																																																													1												
chr5:146675076-146675168:+																																					1																																				
chr5:146957728-146957856:+																										1																																															
chr5:147026592-147026724:-																																																					3																				
chr5:147371513-147371649:-									1																																																																
chr5:147391477-147391605:-																																																			1				1																		
chr5:147456371-147456446:-																																																	2																								
chr5:147473293-147482516:-																																																													1												
