circ_id	gene_id	aging_24m_ESR1_no_3	antiHormonal_20m_CYP19A1_tamoxifen_2m_3	aging_12m_ESR1_no_3	aging_12m_ESR1_1w_2	aging_12m_CYP19A1_no_2	antiHormonal_20m_CYP19A1_tamoxifen_2m_2	aging_12m_CYP19A1_no_3	aging_24m_CYP19A1_6m_1	aging_18m_CYP19A1_no_3	aging_18m_ESR1_1w_2	antiHormonal_20m_ESR1_tamoxifen_2m_1	aging_24m_CYP19A1_no_2	aging_24m_CYP19A1_12m_1	aging_24m_CYP19A1_6m_2	aging_12m_CYP19A1_1w_1	antiHormonal_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_letrozole_2m_2	aging_24m_ESR1_no_2	antiHormonal_20m_ESR1_tamoxifen_2m_2	antiHormonal_20m_CYP19A1_no_3	aging_12m_CYP19A1_1w_3	aging_30m_ESR1_18m_3	aging_24m_CYP19A1_no_1	aging_24m_CYP19A1_12m_2	aging_12m_ESR1_no_2	aging_30m_CYP19A1_18m_3	aging_30m_CYP19A1_18m_1	aging_24m_ESR1_6m_2	aging_18m_ESR1_no_2	aging_30m_ESR1_18m_1	antiHormonal_18m_ESR1_no_1	aging_18m_CYP19A1_1w_3	aging_18m_ESR1_no_1	aging_18m_ESR1_1w_1	antiHormonal_18m_CYP19A1_no_1	aging_24m_ESR1_12m_3	aging_24m_ESR1_no_1	antiHormonal_20m_ESR1_tamoxifen_2m_3	antiHormonal_20m_ESR1_no_3	antiHormonal_20m_CYP19A1_no_2	aging_18m_CYP19A1_1w_1	aging_24m_ESR1_12m_1	antiHormonal_20m_CYP19A1_tamoxifen_2m_1	aging_18m_ESR1_1w_3	antiHormonal_20m_ESR1_no_1	antiHormonal_20m_CYP19A1_letrozole_2m_1	aging_24m_ESR1_6m_1	antiHormonal_18m_ESR1_no_3	aging_18m_ESR1_no_3	aging_18m_CYP19A1_no_2	antiHormonal_20m_ESR1_no_2	antiHormonal_18m_ESR1_no_2	aging_24m_CYP19A1_12m_3	aging_18m_CYP19A1_no_1	aging_24m_ESR1_6m_3	antiHormonal_18m_CYP19A1_no_3	antiHormonal_20m_CYP19A1_letrozole_2m_3	antiHormonal_20m_CYP19A1_no_1	aging_24m_CYP19A1_6m_3	aging_30m_ESR1_18m_2	antiHormonal_20m_CYP19A1_letrozole_2m_2	aging_12m_ESR1_1w_3	aging_24m_ESR1_12m_2	aging_12m_CYP19A1_no_1	aging_12m_ESR1_no_1	aging_30m_CYP19A1_18m_2	antiHormonal_20m_ESR1_letrozole_2m_1	aging_12m_CYP19A1_1w_2	aging_12m_ESR1_1w_1	antiHormonal_20m_ESR1_letrozole_2m_3	aging_24m_CYP19A1_no_3	aging_18m_CYP19A1_1w_2
chr7:95935778-95935924:-																			1																																																						
chr7:95944145-95944287:-														1														1												1	1																		1													1	
chr7:95959755-95959968:-																																																																									1
chr7:95959757-95959926:-																																1																																									
chr7:95959757-95959961:-												1																												2												1																					
chr7:96085966-96086065:+																																																																									1
chr7:96107137-96107312:-																				1																																																					
chr7:96226236-96226384:-																																										1																															
chr7:96227431-96227531:-																	1																																																								
chr7:96227431-96227532:-																																						1																																		1	
chr7:96257664-96257785:-																																							1																																		
chr7:96276791-96278279:-																																																						2																			
chr7:96353159-96353249:-																																		1																																							
chr7:96360671-96360754:-																																													1																												
chr7:96377976-96378144:-																																									1																																
chr7:96451054-96451140:-																																																														1											
chr7:96509335-96509443:-																																								1																																	
chr7:96512872-96517260:-																					2																																																				
chr7:96512872-96517265:-			1																																																																						
chr7:96523702-96534625:-																									1																																											1					
chr7:96534219-96534384:-							1																																																																		
chr7:96544057-96544164:-																																																	1							1															1		
chr7:96558474-96558596:-																			1																																																						
chr7:96738612-96738927:-																																																																							1		
chr7:96741751-96741870:-																					1																																																				
chr7:96954272-96954408:-																																			1																																						
chr7:96956653-96956734:-																																							1																																		
chr7:97062617-97062690:+																																																										1															
chr7:97101201-97101308:-																																															1																										
chr7:97196072-97199583:+																											1																																														
chr7:97258593-97258980:-																																															1																										
chr7:97361907-97363147:-																																										1																															
chr7:97361907-97363148:-																								2																																																	
chr7:97376317-97376479:-																																																														1											
chr7:97503700-97503784:-																																							1																																		
chr7:97503701-97503784:-																																																																									1
chr7:97773049-97773184:+																												1																																													
chr7:97788062-97788142:+																														1																																											
chr7:97865440-97865612:+													2																																																												
chr7:97869179-97869316:+																																											2																														
chr7:97999578-97999704:+																																																												1													
chr7:98147818-98148041:-																																																					1																				
chr7:98240403-98240478:+					1																																																																				
chr7:98364685-98364764:-																																							1																																		
chr7:98537538-98537638:+																													1																													1	1														
chr7:98704318-98704399:+																																																																					1				
chr7:98814323-98818984:+												1																				1																																1									
chr7:98825296-98825467:+																																																																					1				
chr7:98827815-98827902:+																																																																					1				
chr7:98994860-98994963:+						1		1																		1									1				2	1																1	1								1						1		
chr7:99054174-99054325:-																																																									1																
chr7:99109347-99109591:-																	1																																																								
chr7:99202577-99202670:-						1															1																																																				
chr7:99250401-99250592:-			1																																																																						
chr7:99254545-99254667:-																																																									1																
chr7:99254547-99254669:-			1										1				1				1														1	1			1								1																										
chr7:99328113-99328309:+																																															1																										
chr7:99585703-99585819:+																																																													1												
chr7:99615438-99615573:+																																		1																																		1					
chr7:99668257-99668383:-						1																																																																			
chr7:99728914-99728990:+																																																																				1					
chr7:99749316-99749452:+																																															1																										
chr7:99925434-99925573:-																																																														1											
chr7:99975948-99976044:+																																										1			1									1																			
chr7:100128757-100129432:-																																		1																																							
chr7:100148496-100148598:-																	1																																																								
chr7:100152258-100152447:+																																																												1													
chr7:100384213-100385733:-																																																	1																								
chr7:100384214-100385733:-																														1																																											
chr7:100486231-100486324:-																														1																																											
chr7:100488198-100488299:-																							1								2										1	1																															
chr7:100517286-100517432:+																1																																																									
chr7:100577249-100577372:+											1																																																														
chr7:100578085-100578292:+																														1																																											
chr7:100648081-100648259:+																																																																							2		
chr7:100922140-100922233:-																																				1					1																																
chr7:100931675-100931814:-																																1																																									
chr7:100949072-100949175:+																																																								1																	
chr7:100971061-100971165:-																																			1																																						
chr7:101000520-101002678:-											1																																																														
chr7:101019138-101019742:-																																														1																											
chr7:101049344-101049444:-																																			1																																						
chr7:101061097-101061341:-																																															1																										
chr7:101110816-101110897:-																																												1																													
chr7:101114979-101115060:-																																	1												2																												
chr7:101157251-101157326:-			1	1		2					2							1	1		1		1	1		2				1			2	2				2		1			1					2	1		1		1	2	1	1	3			1	1			1			1	3		3		3	2
chr7:101161135-101161285:-		1	1																																														1				1																				
chr7:101473337-101473482:+																																									1																																
chr7:101473614-101473716:+																																1		2																																							
chr7:101473615-101473718:+																											1																																														
chr7:101481531-101481851:+																														1																																											
chr7:101489847-101490147:+																																													1																												
chr7:101521812-101528496:-																																																												1													
chr7:101563715-101563907:-																				1																																																					
chr7:101589152-101589236:-														1																																																								1			
chr7:101645190-101645351:+																																																				1																					
chr7:101647551-101647698:-																										1																																															
chr7:101712258-101712339:+		1																																																																							
chr7:101712260-101712341:+																			2																																																						
chr7:101809889-101812976:+																																										2																															
chr7:101814329-101814511:+																																			1																																						
chr7:101815231-101815324:+																	1																																																								
chr7:101917113-101917209:-				2																																																																					
chr7:102079904-102080084:-																																	1																																								
chr7:102080332-102084658:-																																																											1														
chr7:102100186-102109631:-				1																																																																					
chr7:102113211-102115434:-																																																																		1							
chr7:102208283-102208545:+																														1																																											
chr7:103461771-103461874:+																																				1																																					
chr7:103987966-103989966:+																																					1																																				
chr7:104132688-104132769:+																																																		1																							
chr7:105027130-105027241:+												1																																																	1												
chr7:105129924-105130089:+																																						1																																			
chr7:105260968-105261044:+																																																												1													
chr7:105273107-105273219:+																																	1																																								
chr7:105394095-105395414:+																																																					1																				
chr7:105394764-105394938:+							1																																																																		
chr7:105395135-105395289:+																						1													1														2				1															1					
chr7:105400094-105400260:+																																																					1																				
chr7:105400094-105400261:+																																										1											1															2					1
chr7:107267624-107267727:-																																			1																																						
chr7:108182962-108183096:+				1																																																																					
chr7:108727111-108727296:+																																																																									1
chr7:109068054-109068145:+																																																																							2		
chr7:109220636-109223787:+																																								3																																	
chr7:109229041-109229152:+												2																																																													
chr7:109253494-109253619:+																																										1																															
chr7:109254664-109254831:+																		1																																																							
chr7:109503519-109503614:+												1																																																													
chr7:109503520-109503614:+											1																																																														
chr7:109518836-109518947:+																				1																																																					
chr7:109545489-109545591:+										1																																																															
chr7:109691018-109692354:-		1																								1																																															
chr7:109865023-109865121:-																																																																						1			
chr7:109879309-109879422:-			2																																																																						
chr7:109939039-109939166:+																																														1																											
chr7:110015190-110015285:+																																			1																																	1					
chr7:110187353-110187484:+																																																		1																							
chr7:110211674-110211787:+																																																																	1								
chr7:110373728-110373898:-																																															1																										
chr7:110399894-110399993:-																																																						1																			
chr7:110489603-110489680:+																																		1																																							
chr7:110520548-110523184:+			1																																																																						
chr7:110650730-110651565:-																							1																																																		
chr7:111097794-111097930:+																																																										1															
chr7:111188122-111188347:+																																1																																									
chr7:111296130-111296224:+																																																													1												
chr7:111318263-111318351:+						1																																																																			
chr7:111323570-111323861:+				1																																																																					
chr7:111339252-111339433:+						1																																																																			
chr7:111350074-111350152:+																				1			1																																																		
chr7:111373553-111374432:+																																	1																																								
chr7:111692563-111709287:-																					1																																																				
chr7:111709726-111710208:-																											1																																														
chr7:111723984-111724072:+																																																																									1
chr7:111886260-111886381:-																																																																				1					
chr7:111919880-111922835:-																																	1																																								
chr7:112125212-112127332:-																																																																									1
chr7:112176759-112176905:-																																										1																															
chr7:112407126-112407202:-																																																			1				1																		
chr7:112407131-112407207:-		1																												1																								1						1													
chr7:112407367-112407515:-																																																											1														
chr7:112447995-112448155:-																																												1																													
chr7:112457089-112457167:-																				1																																				1																	
chr7:112457092-112457169:-																																																1																									
chr7:112501383-112501459:-				1																																					1																	1			1				1								
chr7:112503154-112503396:-																					1																																																				
chr7:112503716-112504097:-																		1																																																							
chr7:112504863-112504978:-																	1												1							1																																					
chr7:113154927-113155028:-				1																									1				1																				1						2														
chr7:113393266-113393347:-											1																																																														
chr7:113529694-113529784:-																																																																				1					
chr7:113534389-113534498:-												1																																																													
chr7:113598502-113598598:-																												1																																													
chr7:113619295-113619381:-													2																																																												
chr7:113639081-113640428:-																																																					1																				
chr7:113639513-113639646:-																																																																				1					
chr7:113646236-113646329:+																														1																																1					1						
chr7:113677416-113677493:+					1																																																																				
chr7:114094784-114094970:-																																																1																									
chr7:114135315-114135418:-																																																	1																								
chr7:114232933-114233165:+																										1																																							1								
chr7:114248529-114248604:-																																														1																											
chr7:115070201-115070345:+													1																																																												
chr7:115186255-115186436:+																																																																1									
chr7:115274425-115274590:+																																																		1																							
chr7:115527698-115527856:+																																										1																									2						
chr7:115533329-115535569:+																																																																									1
chr7:115555898-115556041:+																																							1																																		
chr7:115631421-115631646:+																																													1																												
chr7:115940435-115940520:-																																										1																															
chr7:115949725-115949812:-																																															1																										
chr7:116016693-116017285:+											1																																																														
chr7:116016926-116017057:+																																									1																																
chr7:116129242-116129345:-																																																						2																			
chr7:116149005-116149158:-											1																																																														
chr7:117763417-117763539:+																											1																																														
chr7:117767898-117768156:+					1																																																																				
chr7:118089615-118089822:+																																																									2																
chr7:118089783-118089914:+																																																																					1				
chr7:118266114-118268539:-																																																																						1			
chr7:118372265-118391883:-																																									1																																
chr7:118384891-118384967:-																																																			1				1																		
chr7:118443204-118443309:+																					1															1																																					
chr7:118443210-118443309:+																																	1																																								
chr7:118563138-118563226:+																																																								1																	
chr7:118575167-118575366:+																																								1																																	
chr7:119471505-119473415:-																																																																				1					
chr7:120244405-120250124:-										1																																																															
chr7:120330154-120331561:-																																																1																									
chr7:120460422-120460555:-																																															1																										
chr7:120502631-120502891:-																																							1																																		
chr7:120557153-120557268:+																																																															1										
chr7:120637549-120638265:-																		1																																																							
chr7:120664278-120664378:+																																				1																																					
chr7:121245534-121245656:+																																																																									1
chr7:121473762-121473892:-																																																					1																				
chr7:121597328-121598183:+																																																	2																								
chr7:121648155-121648268:+																																																															2										
chr7:121687221-121687327:+																																																																									1
chr7:121748178-121748264:-																														1																				1																							
chr7:122078809-122078995:-																																																					1																				
chr7:122589328-122589443:-																																																																									1
chr7:122589331-122589443:-																														1																																	1										
chr7:122589334-122589443:-																																				1																																					
chr7:122596258-122596336:-																																																	1																								
chr7:122597884-122597974:-						1												1																																																							
chr7:122763419-122766444:-						1																																																																			
chr7:122769491-122769635:-																																																																							1		
chr7:122769493-122769637:-																																1																																									
chr7:122769493-122769638:-																																								1																																	
chr7:125060344-125060459:-					1																																																																				
chr7:125169136-125169220:-																																	1								1																1																
chr7:125172984-125173096:-																											1																																														
chr7:125172984-125173162:-						1							1																						1																																						
chr7:125266200-125266329:+														1																																																											
chr7:125459734-125459839:-																																																																				1					
chr7:125694677-125694812:+																																			1																																						
chr7:125701398-125701559:+																																																														1											
chr7:125751518-125751784:+																																																																									1
chr7:125751596-125751784:+																											1																																														
chr7:125892284-125892383:-																																						1																																			
chr7:125892284-125892384:-			1		2					1									1						1	1		2										1																					1		1		1				1						
chr7:125994311-125994462:+																																																					1																				
chr7:126010393-126010510:+																																																									1																
chr7:126045077-126045207:+																									1																																																
chr7:126045078-126049690:+																																1																																									
chr7:126045080-126045210:+																																																1																									
chr7:126045125-126045201:+															1																																																										
chr7:126045126-126045204:+				1																										1				1																			1						1														
chr7:126045129-126045204:+																									1																																																
chr7:126045198-126045749:+																							1																																																		
chr7:126045199-126045749:+														1																																																							1		1		
chr7:126045202-126045749:+																																			1																																					1	
chr7:126046825-126047117:+																																		1																								1															
chr7:126046827-126047119:+														1																																																											
chr7:126047959-126062185:+																				1																																																					
chr7:126052308-126052435:+																																							1																																		
chr7:126061565-126061796:+																																2																																									
chr7:126062025-126062125:+															2																																											1															
chr7:126068392-126068699:+																																							1																																		
chr7:126092979-126093398:+																																		1						2																																	
chr7:126093843-126094607:+																																																																					1				
chr7:126362349-126362600:-														1																																																											
chr7:126362351-126362603:-			1											2									1	1																					1				1													2											
chr7:126367588-126367804:-																				1																																																					
chr7:126367715-126367801:-																																															1							2													1						
chr7:126367715-126367804:-																																														1																											
chr7:126393733-126393840:+												1																					1	1																																							
chr7:126394640-126394823:+																		1					1				2			1																			1				1					1															
chr7:126394823-126394934:+																																																																		1							
chr7:126407778-126407911:-				1																																																																					
chr7:126407778-126407947:-								1																	1																										1				1													1					
chr7:126407778-126407948:-																																																											1														
chr7:126454812-126454950:+																																																			1				1																		
chr7:126468316-126468572:+																																																						1																			
chr7:126579505-126579643:-																																																								1																	
chr7:126617565-126617650:+							1																																																																		
chr7:126753898-126754057:+																																																								1																	
chr7:126836999-126837204:-																				1																																																					
chr7:127019849-127019981:+																																																												1													
chr7:127083981-127084249:-																																														1																											
chr7:127090118-127090222:-																										1																																															
chr7:127091238-127091404:-		1																																																																							
chr7:127132758-127132844:-																																			1																																						
chr7:127138154-127138257:-																																											2																														
chr7:127138228-127138310:-					2																																																																				
chr7:127141094-127141229:-																																								1																																	
chr7:127155112-127155284:-												1																																																													
chr7:127157361-127157464:-																																																								2																	
chr7:127182339-127182455:-																														1					1											1																											
chr7:127182789-127183023:+					1																																																																				
chr7:127207638-127207724:+											1						1													1																1																											
chr7:127370992-127372105:-																																													1																												
chr7:127370993-127372105:-																																				1																																					
chr7:127372976-127373065:-																																											1													1																	
chr7:127373141-127373488:-																																			1																																						
chr7:127379554-127379701:-					1																																																																				
chr7:127395869-127396245:-																																						1		1																																	
chr7:127395870-127396245:-							1																													1	1																									1		1									
chr7:127492356-127492454:+																																													1																												
chr7:127744153-127747055:-					1																															1																	1																				
chr7:127843390-127843476:-																					1																																																				
chr7:127844408-127844519:-																																																						1																			
chr7:127891772-127891863:+																																																	1																								
chr7:128054442-128054589:+																																																														1											
chr7:128128320-128128609:-																1																																																									
chr7:128141304-128141441:-																					1																																																				
chr7:128141765-128141843:-														1																				1																																							
chr7:128147338-128147449:-			1															1															1		1				1																		1			1							1	1					1
chr7:128303203-128303377:+																																																	1																								
chr7:128330401-128335408:+								1																																		1																															
chr7:128330405-128335411:+																																																																						1			
chr7:128340040-128340143:+																						1																																																			
chr7:128384310-128384431:-			1																																																																						
chr7:129807941-129808033:+																																																																									1
chr7:130112767-130112932:+																																				2																																					
chr7:130225666-130225750:-		1		1																																																																					
chr7:130227479-130227824:-																																																												1													
chr7:130230370-130230457:-																																										1																															
chr7:130231054-130231285:-																																										1																															
chr7:130253047-130253185:-																																																																									1
chr7:130337590-130337747:-																																	1																																								
chr7:130514964-130515126:-																																		1																																							
chr7:130562598-130562793:-																																							2																																		
chr7:130881092-130881235:-					1																																																																				
chr7:131042251-131043002:-																																																			1				1																		
chr7:131868339-131868473:+																																																													1												
chr7:132321758-132322107:+																																															1																										
chr7:132373306-132381114:-																																																			1				1																		
chr7:132412890-132412999:+																																																																							1		
chr7:132549772-132552164:+																										1																																															
chr7:132578709-132578807:-																																																					1																				
chr7:132598903-132599068:+																																																		1																							
chr7:132603637-132603788:+																																													1																												
chr7:132635326-132642730:+																							1																																																		
chr7:132685769-132685925:+																																												1																													
chr7:132706684-132706843:+																																1																																									
chr7:132707944-132708056:+																																										1																															
chr7:133244456-133244544:-																																																																									1
chr7:133268588-133268679:-																																																																								1	
chr7:133309847-133309955:+						1																																											1																								
chr7:133717165-133717363:+																																1																																									
chr7:134065955-134066159:+																																								2																																	
chr7:134332462-134332566:-												1																																																													
chr7:134503136-134503333:-																																												1																			1										
chr7:134558969-134559080:-																																																					1																				
chr7:134592222-134592313:-																												1																																													
chr7:134607990-134608071:-			1																																						1	1																1					1										
chr7:134774209-134774299:-																																								1																																	
chr7:135163964-135164048:-																																													1																												
chr7:135258619-135258710:-																																												1																													
chr7:135297097-135297403:+																																																	1																								
chr7:136802131-136802893:+				1																																																																					
chr7:138445564-138445705:+														1																																																											
chr7:138462030-138462397:-																																																														1											
chr7:138475071-138475148:-																																																													1												
chr7:138506978-138507089:+																														1										1		1														1																	1
chr7:138847421-138847501:-																																															1																										
chr7:139103081-139103158:-																																																																									1
chr7:139530373-139530450:-																																1																																									
chr7:140353065-140353618:-																																	2														1																										3
chr7:140353065-140354661:-																																										1																															
chr7:140417701-140417800:-			1																																																																						
chr7:140454597-140455037:+		1																								2																																															1
chr7:140523309-140523505:-																																											1																														
chr7:140526858-140526944:-																											1									1																																					
chr7:140671719-140671827:+																							1																																																		
chr7:140734808-140735349:-					1																																																																				
chr7:140906929-140907028:+																																								1																																	
chr7:141012082-141012158:+													2																																																							1					
chr7:141035165-141040009:-											1																																																														
chr7:141037263-141037556:-																																							1																																		
chr7:141037265-141038076:-																																								2																																	
chr7:141038054-141038650:-																																					1																																				
chr7:141039475-141039561:-						1																																																																			
chr7:141039597-141039871:-																																																																	1								
chr7:141039752-141039851:-																											1																																														
chr7:141039754-141039853:-																																							1																											1							
chr7:141046704-141046794:-						1																																																																			
chr7:141050570-141050726:-														1			1																				1												1																								
chr7:141050704-141050787:-																																																																									1
chr7:141062449-141069538:-			1					1								1																																		2																							
chr7:141192256-141192339:-																																													1																												
chr7:141200723-141200900:-						1																																																																			
chr7:141208450-141208535:-																																																		1																							
chr7:141263289-141263365:-																																											1																														
chr7:141550231-141550349:+											1																																																														
chr7:141550411-141550496:+						1																																																																			
chr7:141598652-141598820:+																											1																																														
chr7:141929713-141930308:+																															1																																										
chr7:141929789-141930086:+																																																																		1							
chr7:141929947-141930234:+												2											1							1										1																																	
chr7:141930108-141930234:+																																																	1																								
chr7:141930111-141930234:+																																											1																														
chr7:141930112-141930234:+						1					1							1									1							1					1			1																															
chr7:141930112-141930237:+																			1																																																						
chr7:141930113-141930234:+										1																																																															
chr7:141930114-141930236:+																1				1																					1															2																	
chr7:141930114-141930237:+																																																		1																		1					
chr7:141930118-141930232:+																			1																																																						
chr7:141930119-141930234:+			3	3	1	5	1		1	1			2		2	2	2	2		3	2			2	1	1		1	2	3			1	5		1	2				2	1	1				1		2			1		1		1	1	1				3	1	3		1		1					
chr7:141934510-141934597:+			1																		1									1											2																																
chr7:141934510-141936349:+				1							1												1											1						1	1	1												1				1															
chr7:141939201-141939288:+					2						1																															1										1												1									
chr7:141939288-141941542:+																																																															1										
chr7:141997114-141997786:-																							1																																																		
chr7:141997774-141997977:-												1																																																													
chr7:141997786-141997977:-							2																				3						1																																								
chr7:142036164-142036431:-																																															1																										
chr7:142043430-142043516:-																																								1														1																			
chr7:142043430-142043517:-																																																																									1
chr7:142045724-142045860:+																																																												1													
chr7:142046477-142046574:+																																		1																																							
chr7:142056866-142056941:-				1														1																																																							
chr7:142056868-142056944:-																																1																																									
chr7:142056868-142057054:-																																							1																																		
chr7:142058653-142058757:-																																																												1													
chr7:142059771-142060019:-																																																													1												
chr7:142064400-142066063:-																																																						1																			
chr7:142066298-142069637:-																																																								1																	
chr7:142069585-142069676:-																														1																																											
chr7:142069586-142069676:-																																																																				1					
chr7:142087338-142087422:-																																																						1																			
chr7:142106733-142106875:+																																																					1																				
chr7:142108615-142108814:+																																																																									1
chr7:142109102-142109343:+																																																																									1
chr7:142129452-142129732:+																																		1					1																																		
chr7:142129962-142130166:+																																1																																								1	1
chr7:142131024-142131629:+																											1																																														
chr7:142592352-142592427:+																																																					1																				
chr7:142786869-142786986:+																	1																																																								
chr7:142791613-142791796:+																																1																																									
chr7:142793449-142793541:+																																																				1																					
chr7:142794953-142795034:+																							1																			1					1																										
chr7:142795486-142795653:+																																2																																									
chr7:142800453-142800542:+																						1																																																			
chr7:142806837-142807037:+																																																								1																	
chr7:142817260-142817370:+																																																											1														
chr7:142817699-142817884:+																																							1																																		
chr7:142851860-142852002:-																																											1																														
chr7:142864197-142864295:-																1													2																																												
chr7:143072914-143073015:+																																																						1																			
chr7:143076771-143079530:+																																																																						1			
chr7:143080816-143080967:+																				1																																										1											
