	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	gene	databases	has_db
chr16:43687772-43692183:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Qtrt2	circAtlas:mmu-Qtrtd1_0001	TRUE
chr16:43687773-43692183:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Qtrt2	circAtlas:mmu-Qtrtd1_0001	TRUE
chr16:97669791-97670116:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	circRNA	C2cd2	.	FALSE
chr16:97669792-97670116:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	circRNA	C2cd2	.	FALSE
chr17:21174481-21174659:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Ppp2r1a	.	FALSE
chr17:21174482-21174659:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Ppp2r1a	.	FALSE
chr17:27244310-27253878:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Bak1,Ggnbp1	.	FALSE
chr17:27244311-27253878:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Bak1,Ggnbp1	.	FALSE
chr17:31802670-31822333:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Pknox1	circAtlas:mmu-Pknox1_0006,circAtlas:mmu-Pknox1_0004,circAtlas:mmu-Pknox1_0010,circAtlas:mmu-Pknox1_0013,circBase_lifted:hsa_circ_0061853,circBase_lifted:hsa_circ_0061854	TRUE
chr17:31802670-31822333:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Pknox1	circAtlas:mmu-Pknox1_0006,circAtlas:mmu-Pknox1_0004,circAtlas:mmu-Pknox1_0010,circAtlas:mmu-Pknox1_0013,circBase_lifted:hsa_circ_0061853,circBase_lifted:hsa_circ_0061854	TRUE
chr17:31836100-31838217:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Cbs	.	FALSE
chr17:31836101-31838217:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Cbs	.	FALSE
chr17:44328657-44332015:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Rcan2	circAtlas:mmu-Rcan2_0003,circAtlas:mmu-Rcan2_0001	TRUE
chr17:44328658-44332015:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Rcan2	circAtlas:mmu-Rcan2_0003,circAtlas:mmu-Rcan2_0001	TRUE
chr17:46492391-46510460:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Polh	circAtlas:mmu-Polh_0012,circAtlas:mmu-Polh_0026	TRUE
chr17:46492391-46510460:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Polh	circAtlas:mmu-Polh_0012,circAtlas:mmu-Polh_0026	TRUE
chr17:47135375-47137049:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	circRNA	Bicral	circAtlas:mmu-Gltscr1l_0004,circBase_lifted:hsa_circ_0076412	TRUE
chr17:47135376-47137049:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	circRNA	Bicral	circAtlas:mmu-Gltscr1l_0004,circBase_lifted:hsa_circ_0076412	TRUE
chr17:64931523-65021707:+	0.343830177439597	-10.605806220395	1.58874195564167	-5.41674259299032	6.06946215227845e-08	7.72860816078051e-07	EI-circRNA	Man2a1	circAtlas:mmu-Man2a1_0029,circAtlas:mmu-Man2a1_0017,circAtlas:mmu-Man2a1_0055,circBase_lifted:hsa_circ_0073540,circBase_lifted:hsa_circ_0073541,circBase_lifted:hsa_circ_0073542	TRUE
chr17:64931523-65021707:-	0.343830177439597	-10.605806220395	1.58874195564167	-5.41674259299032	6.06946215227845e-08	7.72860816078051e-07	EI-circRNA	Man2a1	circAtlas:mmu-Man2a1_0029,circAtlas:mmu-Man2a1_0017,circAtlas:mmu-Man2a1_0055,circBase_lifted:hsa_circ_0073540,circBase_lifted:hsa_circ_0073541,circBase_lifted:hsa_circ_0073542	TRUE
chr17:71329944-71330096:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	circRNA	Myom1	circAtlas:mmu-Myom1_0008	TRUE
chr17:72107793-72113736:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Clip4	circAtlas:mmu-Clip4_0038,circBase_lifted:hsa_circ_0053365	TRUE
chr17:72107793-72113736:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Clip4	circAtlas:mmu-Clip4_0038,circBase_lifted:hsa_circ_0053365	TRUE
chr17:74198105-74199779:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Xdh	.	FALSE
chr17:74198105-74199779:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Xdh	.	FALSE
chr17:74482896-74491694:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	partially_intergenic-circRNA	Gm53978	.	FALSE
chr17:74482896-74491694:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	partially_intergenic-circRNA	Gm53978	.	FALSE
chr17:74929903-74934110:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Birc6	circAtlas:mmu-Birc6_0027,circBase_lifted:hsa_circ_0007917	TRUE
chr17:74929904-74934110:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Birc6	circAtlas:mmu-Birc6_0027,circBase_lifted:hsa_circ_0007917	TRUE
chr17:75142328-75147664:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Ttc27	circAtlas:mmu-Ttc27_0036,circBase_lifted:hsa_circ_0053884	TRUE
chr17:75142328-75147664:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Ttc27	circAtlas:mmu-Ttc27_0036,circBase_lifted:hsa_circ_0053884	TRUE
chr18:5006128-5006502:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Svil	.	FALSE
chr18:5006128-5006502:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Svil	.	FALSE
chr18:6455189-6462991:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Epc1	.	FALSE
chr18:6455189-6462991:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Epc1	.	FALSE
chr18:10000494-10018095:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Usp14	circAtlas:mmu-Usp14_0001,circBase_lifted:hsa_circ_0046662	TRUE
chr18:10000495-10018095:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Usp14	circAtlas:mmu-Usp14_0001,circBase_lifted:hsa_circ_0046662	TRUE
chr18:24397381-24400755:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Galnt1	circAtlas:mmu-Galnt1_0017	TRUE
chr18:24397382-24400755:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Galnt1	circAtlas:mmu-Galnt1_0017	TRUE
chr18:32012723-32013069:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Wdr33	circBase_lifted:hsa_circ_0056354	TRUE
chr18:32012724-32013069:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Wdr33	circBase_lifted:hsa_circ_0056354	TRUE
chr18:67808789-67828794:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ptpn2	circAtlas:mmu-Ptpn2_0012	TRUE
chr18:67808790-67828794:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ptpn2	circAtlas:mmu-Ptpn2_0012	TRUE
chr18:68397307-68397488:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	circRNA	Fam210a	.	FALSE
chr18:68397308-68397488:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	circRNA	Fam210a	.	FALSE
chr19:8685397-8689292:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Slc3a2	circAtlas:mmu-Slc3a2_0002,circBase_lifted:hsa_circ_0022588	TRUE
chr19:8685398-8689292:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Slc3a2	circAtlas:mmu-Slc3a2_0002,circBase_lifted:hsa_circ_0022588	TRUE
chr19:21792794-21802489:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Cemip2	.	FALSE
chr19:21792794-21802489:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Cemip2	.	FALSE
chr19:43855028-43863713:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Dnmbp	circAtlas:mmu-Dnmbp_0001,circAtlas:mmu-Dnmbp_0005,circBase_lifted:hsa_circ_0019491	TRUE
chr19:43855028-43863713:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Dnmbp	circAtlas:mmu-Dnmbp_0001,circAtlas:mmu-Dnmbp_0005,circBase_lifted:hsa_circ_0019491	TRUE
chr19:44926803-44937578:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Gm25482,Slf2	circAtlas:mmu-Fam178a_0046	TRUE
chr19:44926804-44937578:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Gm25482,Slf2	circAtlas:mmu-Fam178a_0046	TRUE
chr19:46501161-46501780:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Trim8	circAtlas:mmu-Trim8_0005	TRUE
chr19:46501162-46501780:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Trim8	circAtlas:mmu-Trim8_0005	TRUE
chr19:57167578-57167734:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Ablim1	.	FALSE
chr19:57167579-57167734:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Ablim1	.	FALSE
chr2:24765625-24767638:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Ehmt1	.	FALSE
chr2:24765626-24767638:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Ehmt1	.	FALSE
chr2:26483419-26483763:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	circRNA	Agpat2	.	FALSE
chr2:26483420-26483763:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	circRNA	Agpat2	.	FALSE
chr2:29978497-29978784:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Pkn3	.	FALSE
chr2:29978497-29978784:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Pkn3	.	FALSE
chr2:49435720-49440856:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Epc2	.	FALSE
chr2:49435721-49440856:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Epc2	.	FALSE
chr2:51994557-52010380:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Rif1	circAtlas:mmu-Rif1_0069,circAtlas:mmu-Rif1_0076,circAtlas:mmu-Rif1_0085	TRUE
chr2:51994558-52010380:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Rif1	circAtlas:mmu-Rif1_0069,circAtlas:mmu-Rif1_0076,circAtlas:mmu-Rif1_0085	TRUE
chr2:52294918-52302157:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Arl5a	.	FALSE
chr2:52294918-52302157:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Arl5a	.	FALSE
chr2:59924208-59924351:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Baz2b	.	FALSE
chr2:59924208-59924351:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Baz2b	.	FALSE
chr2:71239332-71240607:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Hat1	circAtlas:mmu-Hat1_0012,circBase_lifted:hsa_circ_0057074	TRUE
chr2:71239332-71240607:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Hat1	circAtlas:mmu-Hat1_0012,circBase_lifted:hsa_circ_0057074	TRUE
chr2:76576443-76576590:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	circRNA	Ttn	.	FALSE
chr2:76576443-76576590:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	circRNA	Ttn	.	FALSE
chr2:76616804-76617112:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Ttn	.	FALSE
chr2:76616804-76617112:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Ttn	.	FALSE
chr2:76640196-76646949:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ttn	circAtlas:mmu-Ttn_0205	TRUE
chr2:76640196-76646949:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ttn	circAtlas:mmu-Ttn_0205	TRUE
chr2:76807436-76807640:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	circRNA	Ttn	.	FALSE
chr2:76807437-76807640:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	circRNA	Ttn	.	FALSE
chr2:91379118-91386977:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ckap5	circAtlas:mmu-Ckap5_0033	TRUE
chr2:91379119-91386977:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ckap5	circAtlas:mmu-Ckap5_0033	TRUE
chr2:91422011-91425177:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ckap5	circAtlas:mmu-Ckap5_0005	TRUE
chr2:91422011-91425177:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ckap5	circAtlas:mmu-Ckap5_0005	TRUE
chr2:92798327-92798525:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	circRNA	Prdm11	.	FALSE
chr2:103587513-103588138:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Nat10	circAtlas:mmu-Nat10_0009,circBase_lifted:hsa_circ_0021663	TRUE
chr2:103587514-103588138:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Nat10	circAtlas:mmu-Nat10_0009,circBase_lifted:hsa_circ_0021663	TRUE
chr2:118588319-118588984:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ccdc9b	circAtlas:mmu-A430105I19Rik_0003	TRUE
chr2:118588320-118588984:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Ccdc9b	circAtlas:mmu-A430105I19Rik_0003	TRUE
chr2:120352845-120357731:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Zfp106	circAtlas:mmu-Zfp106_0007	TRUE
chr2:120352846-120357731:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Zfp106	circAtlas:mmu-Zfp106_0007	TRUE
chr2:130626343-130635964:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Dnaaf9	circAtlas:mmu-4930402H24Rik_0101	TRUE
chr2:130626344-130635964:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Dnaaf9	circAtlas:mmu-4930402H24Rik_0101	TRUE
chr2:144222626-144236298:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Kat14	circAtlas:mmu-Csrp2bp_0007	TRUE
chr2:144222627-144236298:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Kat14	circAtlas:mmu-Csrp2bp_0007	TRUE
chr2:152762162-152762358:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Mylk2	.	FALSE
chr2:152762163-152762358:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Mylk2	.	FALSE
chr3:20025179-20028075:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Cp	circAtlas:mmu-Cp_0008	TRUE
chr3:20025180-20028075:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Cp	circAtlas:mmu-Cp_0008	TRUE
chr3:32490279-32498098:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Pik3ca	circAtlas:mmu-Pik3ca_0012	TRUE
chr3:32490279-32498098:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Pik3ca	circAtlas:mmu-Pik3ca_0012	TRUE
chr3:35874126-35875434:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Atp11b	.	FALSE
chr3:35874127-35875434:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Atp11b	.	FALSE
chr3:95095916-95098049:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Gabpb2	circAtlas:mmu-Gabpb2_0003	TRUE
chr3:95095917-95098049:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Gabpb2	circAtlas:mmu-Gabpb2_0003	TRUE
chr3:97978175-97980238:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Notch2	circAtlas:mmu-Notch2_0002,circBase_lifted:hsa_circ_0005737,circBase_lifted:hsa_circ_0004051	TRUE
chr3:97978176-97980238:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Notch2	circAtlas:mmu-Notch2_0002,circBase_lifted:hsa_circ_0005737,circBase_lifted:hsa_circ_0004051	TRUE
chr4:22025119-22040388:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Gm42260	circAtlas:mmu-intergenic_029098,circAtlas:mmu-intergenic_004112	TRUE
chr4:22025120-22040388:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Gm42260	circAtlas:mmu-intergenic_029098,circAtlas:mmu-intergenic_004112	TRUE
chr4:40695376-40697353:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Aptx	.	FALSE
chr4:40695377-40697353:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Aptx	.	FALSE
chr4:41211705-41227276:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Gm23090,Ubap2	circBase_lifted:hsa_circ_0003141,circBase_lifted:hsa_circ_0086718	TRUE
chr4:41211705-41227276:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Gm23090,Ubap2	circBase_lifted:hsa_circ_0003141,circBase_lifted:hsa_circ_0086718	TRUE
chr4:53630678-53649893:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	partially_intergenic-circRNA	Fsd1l	.	FALSE
chr4:53630678-53649893:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	partially_intergenic-circRNA	Fsd1l	.	FALSE
chr4:59857445-59868348:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Snx30	circAtlas:mmu-Snx30_0001,circAtlas:mmu-Snx30_0004	TRUE
chr4:59857445-59868348:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Snx30	circAtlas:mmu-Snx30_0001,circAtlas:mmu-Snx30_0004	TRUE
chr4:63479148-63498709:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Tmem268,Gm24448	circAtlas:mmu-6330416G13Rik_0009	TRUE
chr4:63479148-63498709:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Tmem268,Gm24448	circAtlas:mmu-6330416G13Rik_0009	TRUE
chr4:84474015-84474141:+	0.23638125288155	10.6266657097147	1.59391216137299	5.41225916883887	6.22345255601721e-08	7.72860816078051e-07	circRNA	Bnc2	circBase_lifted:hsa_circ_0086419	TRUE
chr4:84474015-84474141:-	0.23638125288155	10.6266657097147	1.59391216137299	5.41225916883887	6.22345255601721e-08	7.72860816078051e-07	circRNA	Bnc2	circBase_lifted:hsa_circ_0086419	TRUE
chr4:95700345-95716335:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Fggy	circAtlas:mmu-Fggy_0022	TRUE
chr4:95700345-95716335:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	EI-circRNA	Fggy	circAtlas:mmu-Fggy_0022	TRUE
chr4:98967102-98968086:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Dock7	circAtlas:mmu-Dock7_0029	TRUE
chr4:98967102-98968086:-	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	Dock7	circAtlas:mmu-Dock7_0029	TRUE
chr4:101080488-101081058:+	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Jak1	.	FALSE
chr4:101080488-101081058:-	0.210116669228044	10.6308875230955	1.59391235981208	5.41490720613587	6.1320498649512e-08	7.72860816078051e-07	ciRNA	Jak1	.	FALSE
chr4:117871901-117889079:+	0.262645836535055	10.6220894026581	1.59391199817245	5.40938860648772	6.32402712979444e-08	7.72860816078051e-07	EI-circRNA	St3gal3	circAtlas:mmu-St3gal3_0012,circAtlas:mmu-St3gal3_0009	TRUE
